Type,Date,Num,Name,Item,Description,Sales Tax Code,Qty,Amount,Product Category,Rep,PONumber,Memo,QBTxnID
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,S/N : 2280SYRAX4ZB4,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Synology:Dual Port T2 Card,2 Port 10G Base - T Adaptor,Non,1,0.00,Synology,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,S/N : 21B0QURF8SX66,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,Item,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,HDD:400GB Syno SSD,400GB Synology NVME SSD M.2,Non,2,292800.00,HDD,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,"S/N : 2230U4RNX8EPW	
          2230U4RSSYA28	
      
",Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Accs,Adaptor for SSD,Non,1,0.00,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,S/N : 2270SERWCDKPY	,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,Item,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,HDD:16TB Synology Ent,16TB Synology Enterprise SATA Hard Drive,Non,8,2558080.00,HDD,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,"S/N : 52Q0A0WPFE2H	
          52Q0A0VXFE2H	
          52Q0A0WVFE2H	
          52Q0A0PXFE2H	
          52Q0A0RAFE2H	
          52P0A4ABFE2H	
          52P0A7Z3FE2H	
          52P0A77UFE2H	
",Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,Item,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,Item,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,Item,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Synology:RS3621RPxs,Synology Rack Station RS3621xs (12Bay/4LAN/Redundant Power),Non,1,1555000.00,Synology,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,S/N : 2280SYRXM5K58,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Synology:Dual Port T2 Card,2 Port 10G Base - T Adaptor,Non,1,0.00,Synology,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,S/N : 2270SER1BX38H,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,Item,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,HDD:400GB Syno SSD,400GB Synology NVME SSD M.2,Non,2,292800.00,HDD,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,"S/N : 2230U4R8B6848	
          2230U4RXEXYCT	
",Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Accs,Adaptor for SSD,Non,1,0.00,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,S/N : 2270SER1BX38H,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,Item,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,HDD:16TB Synology Ent,16TB Synology Enterprise SATA Hard Drive,Non,8,2558080.00,HDD,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,"S/N : 52Q0A0SWFE2H	
          52Q0A0S9FE2H	
          52Q0A0V6FE2H	
          52Q0A0RQFE2H	
          52Q0A0QXFE2H	
          52Q0A0UZFE2H	
          52Q0A0WSFE2H	
          52Q0A0UNFE2H	
",Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Synology:2 U Sliding Rail Kit,2U Rail Kit,Non,2,0.00,Synology,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,Item,Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-14,AS009510,Information Technologies & Enterprise Sol,Item,"Warranty 3 Years On NAS,SSD and Hard Drives",Taxable Sales,1,0,,A,PO0010601,,61D8-1665660706
Invoice,2022-10-18,AS009511,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2022-002,,6208-1666066260
Invoice,2022-10-18,AS009511,Data Management Systems (Pvt) Limited,Synology:DS218,Synology NAS DS218 2bay NAS,Non,1,207400.00,Synology,A,ACTIVE2022-002,,6208-1666066260
Invoice,2022-10-18,AS009511,Data Management Systems (Pvt) Limited,Item,S/N : 21A0QEN266400,Taxable Sales,1,0,,A,ACTIVE2022-002,,6208-1666066260
Invoice,2022-10-18,AS009511,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2022-002,,6208-1666066260
Invoice,2022-10-18,AS009511,Data Management Systems (Pvt) Limited,HDD:2 TB NAS,2 TB Seagate Ironwolf NAS Hard Drive,Non,2,0.00,HDD,A,ACTIVE2022-002,,6208-1666066260
Invoice,2022-10-18,AS009511,Data Management Systems (Pvt) Limited,Item,"S/N : Z52C99XR	
          Z52C0G1J	
",Taxable Sales,1,0,,A,ACTIVE2022-002,,6208-1666066260
Invoice,2022-10-18,AS009511,Data Management Systems (Pvt) Limited,Item,Warranty 2 Years on NAS Unit and 3 Years on Hard Drives,Taxable Sales,1,0,,A,ACTIVE2022-002,,6208-1666066260
Invoice,2022-10-19,AS009512,Cyan Digital Technologies,ESET:Eset ESL,Eset Endpoint Protection Standard,Non,70,154000.00,ESET,AD,1170,,6217-1666153177
Invoice,2022-10-19,AS009512,Cyan Digital Technologies,Item,Item,Taxable Sales,1,0,,AD,1170,,6217-1666153177
Invoice,2022-10-19,AS009512,Cyan Digital Technologies,Item,1 Year License,Taxable Sales,1,0,,AD,1170,,6217-1666153177
Invoice,2022-10-19,AS009512,Cyan Digital Technologies,Item,09/10/2022 - 08/10/2023,Taxable Sales,1,0,,AD,1170,,6217-1666153177
Invoice,2022-10-19,AS009513,Elegent Media Solutions,Item,Item,Taxable Sales,1,0,,AD,,,621D-1666153352
Invoice,2022-10-19,AS009513,Elegent Media Solutions,Labour Charges,NAS Service Charges,Non,1,4500.00,,AD,,,621D-1666153352
Invoice,2022-10-19,AS009513,Elegent Media Solutions,Item,Item,Taxable Sales,1,0,,AD,,,621D-1666153352
Invoice,2022-10-19,AS009513,Elegent Media Solutions,Item,Support Ticket Number  #002917,Taxable Sales,1,0,,AD,,,621D-1666153352
Invoice,2022-10-19,AS009513,Elegent Media Solutions,Item,Item,Taxable Sales,1,0,,AD,,,621D-1666153352
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,Item,Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,MA,"Maintainance Agremement (Monthly) 
(13.09.2022 to 12.10.2022)",Non,1,15000.00,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,Item,Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,The Maintaince Covers below Mentioned Areas Only,Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,Item,Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,"1. LAN
IP Subnet (Structured)
DHCP Range
MAC binding",Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,Item,Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,"2. WAN
WAN1 (SLT)
WAN2 (Dialog)",Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,Item,Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,"3. VPN
LAN to LAN VPN (Australia)",Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,Item,Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,"4. Firewall Rules
Full Allow (Management) - IP Objects & Group
Normal Access (PCs) - IP range
Normal Access (Mobiles) - IP range",Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,Item,Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009514,Elegant Knitting International,Item,"5. URL Filtering
White list URL Objects creation",Taxable Sales,1,0,,AS,,,6224-1666159623
Invoice,2022-10-19,AS009515,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,6234-1666159680
Invoice,2022-10-19,AS009515,STATEMAN HATS (Pvt) LTD.,Servers,Anti Spam Service,Non,1,3000.00,,AS,,,6234-1666159680
Invoice,2022-10-19,AS009515,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,6234-1666159680
Invoice,2022-10-19,AS009515,STATEMAN HATS (Pvt) LTD.,Item,1st October 2022 to 31st October 2022,Taxable Sales,1,0,,AS,,,6234-1666159680
Invoice,2022-10-19,AS009515,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,6234-1666159680
Invoice,2022-10-19,AS009516,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,623B-1666159727
Invoice,2022-10-19,AS009516,STATEMAN HATS (Pvt) LTD.,MA,Monthly Maintenance Charges,Non,1,22000.00,,AS,,,623B-1666159727
Invoice,2022-10-19,AS009516,STATEMAN HATS (Pvt) LTD.,Item,(Monthly Maintenance Trutex & Statesmanhats Backup Connections),Taxable Sales,1,0,,AS,,,623B-1666159727
Invoice,2022-10-19,AS009516,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,623B-1666159727
Invoice,2022-10-19,AS009516,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,623B-1666159727
Invoice,2022-10-19,AS009516,STATEMAN HATS (Pvt) LTD.,Item,01st October 2022 To 31st October 2022,Taxable Sales,1,0,,AS,,,623B-1666159727
Invoice,2022-10-19,AS009517,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,6243-1666159764
Invoice,2022-10-19,AS009517,STATEMAN HATS (Pvt) LTD.,MA,Single Internet Connection,Non,1,8000.00,,AS,,,6243-1666159764
Invoice,2022-10-19,AS009517,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,6243-1666159764
Invoice,2022-10-19,AS009517,STATEMAN HATS (Pvt) LTD.,Item,01st  October 2022 To 31st October 2022,Taxable Sales,1,0,,AS,,,6243-1666159764
Invoice,2022-10-19,AS009518,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,6249-1666159877
Invoice,2022-10-19,AS009518,STATEMAN HATS (Pvt) LTD.,MA,Maintenance  Agreement,Non,1,75000.00,,AS,,,6249-1666159877
Invoice,2022-10-19,AS009518,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,6249-1666159877
Invoice,2022-10-19,AS009518,STATEMAN HATS (Pvt) LTD.,Item,01st October 2022 To 31st October 2022,Taxable Sales,1,0,,AS,,,6249-1666159877
Invoice,2022-10-19,AS009519,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,624F-1666159957
Invoice,2022-10-19,AS009519,LANKA COMMODITY BROKERS LTD,Host Email,"5GB Storage Space
100GB Transfer Bandwidth
1 Nos Fixed IP. (Clean)
SPF/ DKIM Supported
Spam Assassin Inbuilt
Ultimated Email Addresses Within Storage Space
UP to 3000 Outbound Emails per Hour
CPanel - Account Management Panel
Whitelisting of Existing Load Balanced Costomer IP's
",Non,1,16113.50,,AS,,,624F-1666159957
Invoice,2022-10-19,AS009519,LANKA COMMODITY BROKERS LTD,Item,(USD 43.55 x Rs.370 Current Exchange Rate),Taxable Sales,1,0,,AS,,,624F-1666159957
Invoice,2022-10-19,AS009519,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,624F-1666159957
Invoice,2022-10-19,AS009519,LANKA COMMODITY BROKERS LTD,Item,(01st  October 2022 To 31st October 2022),Taxable Sales,1,0,,AS,,,624F-1666159957
Invoice,2022-10-19,AS009520,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,6256-1666159992
Invoice,2022-10-19,AS009520,LANKA COMMODITY BROKERS LTD,Services,Anti Spam Service,Non,1,8221.40,,AS,,,6256-1666159992
Invoice,2022-10-19,AS009520,LANKA COMMODITY BROKERS LTD,Item,(USD 22.22 x Rs.370 Current Exchange Rate),Taxable Sales,1,0,,AS,,,6256-1666159992
Invoice,2022-10-19,AS009520,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,6256-1666159992
Invoice,2022-10-19,AS009520,LANKA COMMODITY BROKERS LTD,Item,01st October 2022 To 31st October 2022,Taxable Sales,1,0,,AS,,,6256-1666159992
Invoice,2022-10-19,AS009521,American College Of Higher Education,Item,Item,Taxable Sales,1,0,,AS,,,625D-1666174029
Invoice,2022-10-19,AS009521,American College Of Higher Education,Services,NAS Trouble Shooting - DS218,Non,1,6000.00,,AS,,,625D-1666174029
Invoice,2022-10-19,AS009521,American College Of Higher Education,Item,Installed DSM 6.2.4,Taxable Sales,1,0,,AS,,,625D-1666174029
Invoice,2022-10-19,AS009521,American College Of Higher Education,Item,Item,Taxable Sales,1,0,,AS,,,625D-1666174029
Invoice,2022-10-19,AS009521,American College Of Higher Education,Item,Support Ticket Number - #002906,Taxable Sales,1,0,,AS,,,625D-1666174029
Invoice,2022-10-20,AS009522,Adapt Information Technologies,Item,Item,Taxable Sales,1,0,,A,E471-12438,,6269-1666242083
Invoice,2022-10-20,AS009522,Adapt Information Technologies,Synology:DS920+,Synology NAS DS920+ 4 Bay NAS,Non,1,252000.00,Synology,A,E471-12438,,6269-1666242083
Invoice,2022-10-20,AS009522,Adapt Information Technologies,Item,S/N : 2260TERMVZWZQ,Taxable Sales,1,0,,A,E471-12438,,6269-1666242083
Invoice,2022-10-20,AS009522,Adapt Information Technologies,Item,Item,Taxable Sales,1,0,,A,E471-12438,,6269-1666242083
Invoice,2022-10-20,AS009522,Adapt Information Technologies,HDD:4TB NAS Toshiba,4TB Toshiba NAS HDD,Non,4,231200.00,HDD,A,E471-12438,,6269-1666242083
Invoice,2022-10-20,AS009522,Adapt Information Technologies,Item,"S/N : X1C0A0YMFZ1G		
          X1C0A0YZFZ1G		
          X1C0A0ZPFZ1G		
          X1C0A0SGFZ1G		
",Taxable Sales,1,0,,A,E471-12438,,6269-1666242083
Invoice,2022-10-20,AS009522,Adapt Information Technologies,Item,Warranty 3 Years on NAS Unit & Hard Drives,Taxable Sales,1,0,,A,E471-12438,,6269-1666242083
Invoice,2022-10-21,AS009523,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2022-003,,6285-1666325618
Invoice,2022-10-21,AS009523,Data Management Systems (Pvt) Limited,Acronis:Acronis Cyber Backup,Acronis Cyber Protect - Backup Standard Virtual Host License  Renewal Acronis Premium Customer Support ESD (V2PXRPZZS),Non,12,772804.00,Acronis,A,ACTIVE2022-003,,6285-1666325618
Invoice,2022-10-21,AS009523,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2022-003,,6285-1666325618
Invoice,2022-10-21,AS009523,Data Management Systems (Pvt) Limited,Acronis:Acronis Cyber Backup,Acronis Cyber  Protect - Backup Advanced Virtual Host License  Renewal Acronis Premium Customer Support ESD (V2HXRPZZS),Non,2,214452.00,Acronis,A,ACTIVE2022-003,,6285-1666325618
Invoice,2022-10-21,AS009523,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2022-003,,6285-1666325618
Invoice,2022-10-21,AS009523,Data Management Systems (Pvt) Limited,Item,1 Years License,Taxable Sales,1,0,,A,ACTIVE2022-003,,6285-1666325618
Invoice,2022-10-21,AS009523,Data Management Systems (Pvt) Limited,Item,From 19/10/2022 to 18/10/2023,Taxable Sales,1,0,,A,ACTIVE2022-003,,6285-1666325618
Invoice,2022-10-21,AS009523,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2022-003,,6285-1666325618
Invoice,2022-10-21,AS009523,Data Management Systems (Pvt) Limited,Item,End Customer -Singer (Sri Lanka)PLC,Taxable Sales,1,0,,A,ACTIVE2022-003,,6285-1666325618
Invoice,2022-10-21,AS009524,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2022-004,,6290-1666325744
Invoice,2022-10-21,AS009524,Data Management Systems (Pvt) Limited,Synology:DS1517+,Synology DS1517+,Non,1,205000.00,Synology,A,ACTIVE2022-004,,6290-1666325744
Invoice,2022-10-21,AS009524,Data Management Systems (Pvt) Limited,Item,S/N : 18B0PJN029401,Taxable Sales,1,0,,A,ACTIVE2022-004,,6290-1666325744
Invoice,2022-10-21,AS009524,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2022-004,,6290-1666325744
Invoice,2022-10-21,AS009524,Data Management Systems (Pvt) Limited,Item,Warranty 2 Years on NAS Unit,Taxable Sales,1,0,,A,ACTIVE2022-004,,6290-1666325744
Invoice,2022-10-21,AS009525,Paan Paan,Item,Item,Taxable Sales,1,0,,AS,,,6297-1666341626
Invoice,2022-10-21,AS009525,Paan Paan,Power Supply,EZCOOL 250W Power supply,Non,1,4500.00,,AS,,,6297-1666341626
Invoice,2022-10-21,AS009525,Paan Paan,Item,S/N : 007249,Taxable Sales,1,0,,AS,,,6297-1666341626
Invoice,2022-10-21,AS009525,Paan Paan,Item,Item,Taxable Sales,1,0,,AS,,,6297-1666341626
Invoice,2022-10-21,AS009525,Paan Paan,Labour Charges,Labor Charge,Non,1,4000.00,,AS,,,6297-1666341626
Invoice,2022-10-21,AS009525,Paan Paan,Item,Item,Taxable Sales,1,0,,AS,,,6297-1666341626
Invoice,2022-10-21,AS009525,Paan Paan,Item, 1 Year Warranty  on Power supply Unit,Taxable Sales,1,0,,AS,,,6297-1666341626
Invoice,2022-10-24,AS009526,The Central Hospital,Item,Item,Taxable Sales,1,0,,AS,,,62A0-1666586652
Invoice,2022-10-24,AS009526,The Central Hospital,Services,DSM Upgrade & Configurations Charges,Non,1,45000.00,,AS,,,62A0-1666586652
Invoice,2022-10-24,AS009526,The Central Hospital,Item,Item,Taxable Sales,1,0,,AS,,,62A0-1666586652
Invoice,2022-10-24,AS009526,The Central Hospital,Item,Support Ticket Number  #002929,Taxable Sales,1,0,,AS,,,62A0-1666586652
Invoice,2022-10-24,AS009527,Triline Solutions (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,264,,62AD-1666596268
Invoice,2022-10-24,AS009527,Triline Solutions (Pvt) Ltd,BDCOM:S1516,BDCOM S1516 16Port Gigabit Switch,Non,5,115000.00,BDCOM,AD,264,,62AD-1666596268
Invoice,2022-10-24,AS009527,Triline Solutions (Pvt) Ltd,Item,"S/N : G20003003299		
          G20003003303		
          G20003003296		
          G20003003301		
          G20003003311		
",Taxable Sales,1,0,,AD,264,,62AD-1666596268
Invoice,2022-10-24,AS009527,Triline Solutions (Pvt) Ltd,Item,Warranty 2 Years on BDCOM Units,Taxable Sales,1,0,,AD,264,,62AD-1666596268
Invoice,2022-10-25,AS009529,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,62B3-1666612421
Invoice,2022-10-25,AS009529,STATEMAN HATS (Pvt) LTD.,Labour Charges Networking,Networking of 2 Buildings,Non,1,819700.00,,AS,,,62B3-1666612421
Invoice,2022-10-25,AS009529,STATEMAN HATS (Pvt) LTD.,Item,(Completed Networking for 2 Buildings With Cabling),Taxable Sales,1,0,,AS,,,62B3-1666612421
Invoice,2022-10-25,AS009529,STATEMAN HATS (Pvt) LTD.,Item,"- Completed Information Outlet - 35 in Palliyawaththa Building
- Partialy Completed Information Outlet Count - 26 in New Rented Office Building
- Completed Uplink Count - 2",Taxable Sales,1,0,,AS,,,62B3-1666612421
Invoice,2022-10-25,AS009528,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,62B9-1666612796
Invoice,2022-10-25,AS009528,STATEMAN HATS (Pvt) LTD.,Item,New Modifications Completed Charges,Taxable Sales,1,0,,AS,,,62B9-1666612796
Invoice,2022-10-25,AS009528,STATEMAN HATS (Pvt) LTD.,Labour Charges Networking,Cabling Charges  for 19 Points,Non,1,265000.00,,AS,,,62B9-1666612796
Invoice,2022-10-25,AS009528,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,62B9-1666612796
Invoice,2022-10-25,AS009528,STATEMAN HATS (Pvt) LTD.,Labour Charges Networking,Cabling Charges for Additional 5 Points,Non,1,69750.00,,AS,,,62B9-1666612796
Invoice,2022-10-25,AS009528,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,62B9-1666612796
Invoice,2022-10-25,AS009528,STATEMAN HATS (Pvt) LTD.,Item,"The way of point is created Including :
- New Rented Office Building - 1
- New Rented Production Building Ground Floor - 15
- New Rented Production Building 1st  Floor - 8
",Taxable Sales,1,0,,AS,,,62B9-1666612796
Invoice,2022-10-25,AS009528,STATEMAN HATS (Pvt) LTD.,Materials,"Conduit - ""1 Inch""",Non,1,11000.00,,AS,,,62B9-1666612796
Invoice,2022-10-31,AS009530,EITS,Item,Item,Taxable Sales,1,0,,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Item,Item,Taxable Sales,1,0,,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,BDCOM:S1508E,S1508E 8 Port  Gigabit Switch,Non,1,7200.00,BDCOM,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Item,Item,Taxable Sales,1,0,,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Item,Item,Taxable Sales,1,0,,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Acronis,Acronis Cyber Backup  Advanced Server Subscription License,Non,4,916040.00,,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Item,Item,Taxable Sales,1,0,,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,HDD:14TB ENT SATA,14TB Seagate Enterprise Hard Drive,Non,4,576000.00,HDD,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Item,Item,Taxable Sales,1,0,,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,HDD:2 TB NAS,2 TB Seagate Ironwolf NAS Hard Drive,Non,1,40500.00,HDD,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Item,Item,Taxable Sales,1,0,,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,HDD:4TB NAS Toshiba,4TB Toshiba NAS HDD,Non,4,206640.00,HDD,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Item,Item,Taxable Sales,1,0,,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Synology:DS1821+,Synology NAS DS1821+ 8 GB 8 Bay NAS,Non,1,465300.00,Synology,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Item,Item,Taxable Sales,1,0,,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Synology:DS920+,Synology NAS DS920+ 4 Bay NAS,Non,1,234900.00,Synology,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Item,Item,Taxable Sales,1,0,,,,,633D-1667201399
Invoice,2022-10-31,AS009530,EITS,Accs,Network Item,Non,1,36000.00,,,,,633D-1667201399
Invoice,2022-11-01,AS009531,NOLIMIT,Item,Item,Taxable Sales,1,0,,AS,2022/0031,,637D-1667286541
Invoice,2022-11-01,AS009531,NOLIMIT,BDCOM:BDCOM S1526E,BDCOM S1526E 24Port Gigabit 2Port SFP Unmanaged Switch,Non,3,123000.00,BDCOM,AS,2022/0031,,637D-1667286541
Invoice,2022-11-01,AS009531,NOLIMIT,Item,"S/N : 0W20003000548	
          0W20003000549	
          0W20003000566	
	
",Taxable Sales,1,0,,AS,2022/0031,,637D-1667286541
Invoice,2022-11-01,AS009531,NOLIMIT,Item,Item,Taxable Sales,1,0,,AS,2022/0031,,637D-1667286541
Invoice,2022-11-01,AS009531,NOLIMIT,Item,Warranty 2 Years on BDCOM Units,Taxable Sales,1,0,,AS,2022/0031,,637D-1667286541
Invoice,2022-11-01,AS009532,Asia Pacific Technology Systems (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,1451,,6384-1667290161
Invoice,2022-11-01,AS009532,Asia Pacific Technology Systems (Pvt) Ltd,HDD:4 TB NAS HDD,4 TB Seagate Ironwolf NAS Hard Drive,Non,1,62500.00,HDD,AD,1451,,6384-1667290161
Invoice,2022-11-01,AS009532,Asia Pacific Technology Systems (Pvt) Ltd,Item,S/N : ZDHB9N11,Taxable Sales,1,0,,AD,1451,,6384-1667290161
Invoice,2022-11-01,AS009532,Asia Pacific Technology Systems (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,1451,,6384-1667290161
Invoice,2022-11-01,AS009532,Asia Pacific Technology Systems (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,1451,,6384-1667290161
